,fips,state_abbreviation,area_name,Revenue_retail,Business_black_owned_pct
1959,37069,NC,Franklin County,371837,10.6
1960,37071,NC,Gaston County,2245345,0.0
1961,37073,NC,Gates County,33978,0.0
1962,37075,NC,Graham County,46180,0.0
1963,37077,NC,Granville County,323857,18.9
1964,37079,NC,Greene County,97812,0.0
1965,37081,NC,Guilford County,7252646,16.7
1966,37083,NC,Halifax County,610319,26.2
1967,37085,NC,Harnett County,872002,8.7
1968,37087,NC,Haywood County,821787,0.0
1969,37089,NC,Henderson County,1479207,1.7
1970,37091,NC,Hertford County,252048,0.0
1971,37093,NC,Hoke County,121696,0.0
1972,37095,NC,Hyde County,26685,0.0
1973,37097,NC,Iredell County,2288865,4.8
1974,37099,NC,Jackson County,433723,0.0
1975,37101,NC,Johnston County,1971715,9.3
1976,37103,NC,Jones County,31806,0.0
1977,37105,NC,Lee County,764540,9.8
1978,37107,NC,Lenoir County,842826,0.0
1979,37109,NC,Lincoln County,713799,0.0
1980,37111,NC,McDowell County,482389,0.0
1981,37113,NC,Macon County,476264,0.0
1982,37115,NC,Madison County,76045,0.0
1983,37117,NC,Martin County,227775,22.9
1984,37119,NC,Mecklenburg County,14114263,15.6
1985,37121,NC,Mitchell County,171884,0.0
1986,37123,NC,Montgomery County,210239,0.0
1987,37125,NC,Moore County,1001063,8.3
1988,37127,NC,Nash County,1271214,17.4
1989,37129,NC,New Hanover County,3825475,5.9
1990,37131,NC,Northampton County,101990,31.9
1991,37133,NC,Onslow County,1913882,9.1
1992,37135,NC,Orange County,1195285,6.4
1993,37137,NC,Pamlico County,68916,0.0
1994,37139,NC,Pasquotank County,694308,14.3
1995,37141,NC,Pender County,331801,10.4
1996,37143,NC,Perquimans County,69022,0.0
1997,37145,NC,Person County,384238,0.0
1998,37147,NC,Pitt County,2176014,18.7
1999,37149,NC,Polk County,110320,0.0
2000,37151,NC,Randolph County,1156737,0.0
2001,37153,NC,Richmond County,424114,0.0
2002,37155,NC,Robeson County,1337907,14.7
2003,37157,NC,Rockingham County,839555,9.2
2004,37159,NC,Rowan County,1163827,6.4
2005,37161,NC,Rutherford County,640132,4.4
2006,37163,NC,Sampson County,575816,17.1
2007,37165,NC,Scotland County,361658,0.0
2008,37167,NC,Stanly County,609966,0.0
2009,37169,NC,Stokes County,226515,0.0
2010,37171,NC,Surry County,1054073,0.0
2011,37173,NC,Swain County,112322,0.0
2012,37175,NC,Transylvania County,266182,0.0
2013,37177,NC,Tyrrell County,30744,0.0
2014,37179,NC,Union County,1699810,4.9
2015,37181,NC,Vance County,582116,25.9
2016,37183,NC,Wake County,12598141,12.0
2017,37185,NC,Warren County,62865,36.1
2018,37187,NC,Washington County,107746,22.6
2019,37189,NC,Watauga County,795216,0.0
2020,37191,NC,Wayne County,1388030,15.5
2021,37193,NC,Wilkes County,759255,0.0
2022,37195,NC,Wilson County,1058605,16.6
2023,37197,NC,Yadkin County,238645,0.0
2024,37199,NC,Yancey County,149078,0.0
2025,38000,,North Dakota,10527300,0.3
2026,38001,ND,Adams County,30739,0.0
2027,38003,ND,Barnes County,147846,0.0
2028,38005,ND,Benson County,20136,0.0
2029,38007,ND,Billings County,1185,0.0
2030,38009,ND,Bottineau County,56982,0.0
2031,38011,ND,Bowman County,63487,0.0
2032,38013,ND,Burke County,17871,0.0
2033,38015,ND,Burleigh County,1401007,0.0
2034,38017,ND,Cass County,2885559,0.3
2035,38019,ND,Cavalier County,83207,0.0
2036,38021,ND,Dickey County,78086,0.0
2037,38023,ND,Divide County,11784,0.0
2038,38025,ND,Dunn County,39273,0.0
2039,38027,ND,Eddy County,32470,0.0
2040,38029,ND,Emmons County,26808,0.0
2041,38031,ND,Foster County,80669,0.0
2042,38033,ND,Golden Valley County,49866,0.0
2043,38035,ND,Grand Forks County,1238204,0.6
2044,38037,ND,Grant County,12383,0.0
2045,38039,ND,Griggs County,11169,0.0
2046,38041,ND,Hettinger County,46886,0.0
2047,38043,ND,Kidder County,28001,0.0
2048,38045,ND,LaMoure County,37173,0.0
2049,38047,ND,Logan County,21532,0.0
2050,38049,ND,McHenry County,37146,0.0
2051,38051,ND,McIntosh County,48499,0.0
2052,38053,ND,McKenzie County,36840,0.0
2053,38055,ND,McLean County,52821,0.0
2054,38057,ND,Mercer County,85749,0.0
2055,38059,ND,Morton County,342132,0.0
2056,38061,ND,Mountrail County,118895,0.0
2057,38063,ND,Nelson County,24384,0.0
2058,38065,ND,Oliver County,9964,0.0
2059,38067,ND,Pembina County,89953,0.0
2060,38069,ND,Pierce County,85697,0.0
2061,38071,ND,Ramsey County,234254,0.0
2062,38073,ND,Ransom County,53907,0.0
2063,38075,ND,Renville County,23759,0.0
2064,38077,ND,Richland County,205012,0.0
2065,38079,ND,Rolette County,107052,0.0
2066,38081,ND,Sargent County,27627,0.0
2067,38083,ND,Sheridan County,4345,0.0
2068,38085,ND,Sioux County,13228,0.0
2069,38087,ND,Slope County,0,0.0
2070,38089,ND,Stark County,403392,0.0
2071,38091,ND,Steele County,25883,0.0
2072,38093,ND,Stutsman County,309715,0.0
2073,38095,ND,Towner County,7221,0.0
2074,38097,ND,Traill County,72545,0.0
2075,38099,ND,Walsh County,98752,0.0
2076,38101,ND,Ward County,1118967,0.0
2077,38103,ND,Wells County,63979,0.0
2078,38105,ND,Williams County,403259,0.0
2079,39000,,Ohio,138816008,5.8
2080,39001,OH,Adams County,210327,0.0
2081,39003,OH,Allen County,1577528,4.9
2082,39005,OH,Ashland County,418627,0.0
2083,39007,OH,Ashtabula County,1077599,0.0
2084,39009,OH,Athens County,563216,0.0
2085,39011,OH,Auglaize County,493766,0.0
2086,39013,OH,Belmont County,888815,0.0
2087,39015,OH,Brown County,262309,0.0
2088,39017,OH,Butler County,4876153,3.3
2089,39019,OH,Carroll County,163596,0.0
2090,39021,OH,Champaign County,287593,0.0
2091,39023,OH,Clark County,1398675,0.0
2092,39025,OH,Clermont County,2439577,0.4
2093,39027,OH,Clinton County,450943,0.0
2094,39029,OH,Columbiana County,1064159,0.0
2095,39031,OH,Coshocton County,259193,0.0
2096,39033,OH,Crawford County,338651,0.0
2097,39035,OH,Cuyahoga County,14478876,13.6
2098,39037,OH,Darke County,447176,0.0
2099,39039,OH,Defiance County,559458,0.0
2100,39041,OH,Delaware County,2331404,2.1
2101,39043,OH,Erie County,1034935,2.9
2102,39045,OH,Fairfield County,1360639,0.0
2103,39047,OH,Fayette County,610736,0.0
2104,39049,OH,Franklin County,19403588,11.8
2105,39051,OH,Fulton County,405926,0.0
2106,39053,OH,Gallia County,356037,0.0
2107,39055,OH,Geauga County,916653,0.0
2108,39057,OH,Greene County,2029318,0.0
2109,39059,OH,Guernsey County,468298,0.0
2110,39061,OH,Hamilton County,10629458,10.8
2111,39063,OH,Hancock County,1092812,0.0
2112,39065,OH,Hardin County,193012,0.0
2113,39067,OH,Harrison County,52855,0.0
2114,39069,OH,Henry County,267979,0.0
2115,39071,OH,Highland County,370494,0.0
2116,39073,OH,Hocking County,218941,0.0
2117,39075,OH,Holmes County,360343,0.0
2118,39077,OH,Huron County,550255,0.0
2119,39079,OH,Jackson County,336097,0.0
2120,39081,OH,Jefferson County,721472,0.0
2121,39083,OH,Knox County,541863,0.0
2122,39085,OH,Lake County,3460873,1.1
2123,39087,OH,Lawrence County,508772,0.0
2124,39089,OH,Licking County,1774673,0.0
2125,39091,OH,Logan County,420671,0.0
2126,39093,OH,Lorain County,3225508,0.0
2127,39095,OH,Lucas County,5829999,7.1
2128,39097,OH,Madison County,958649,0.0
2129,39099,OH,Mahoning County,3025664,0.0
2130,39101,OH,Marion County,674758,2.0
2131,39103,OH,Medina County,2113387,0.5
2132,39105,OH,Meigs County,124229,0.0
2133,39107,OH,Mercer County,394378,0.0
2134,39109,OH,Miami County,1080491,0.0
2135,39111,OH,Monroe County,62611,0.0
2136,39113,OH,Montgomery County,6844551,10.7
2137,39115,OH,Morgan County,52335,0.0
2138,39117,OH,Morrow County,167878,0.0
2139,39119,OH,Muskingum County,1125701,2.0
2140,39121,OH,Noble County,103273,0.0
2141,39123,OH,Ottawa County,461192,0.0
2142,39125,OH,Paulding County,97266,0.0
2143,39127,OH,Perry County,136103,0.0
2144,39129,OH,Pickaway County,416443,0.0
2145,39131,OH,Pike County,197025,0.0
2146,39133,OH,Portage County,1657377,1.1
2147,39135,OH,Preble County,443064,0.0
2148,39137,OH,Putnam County,252285,0.0
2149,39139,OH,Richland County,1489514,2.2
2150,39141,OH,Ross County,831195,0.0
2151,39143,OH,Sandusky County,597958,0.7
2152,39145,OH,Scioto County,700731,0.0
2153,39147,OH,Seneca County,458832,0.0
2154,39149,OH,Shelby County,432544,0.0
2155,39151,OH,Stark County,4963666,3.5
2156,39153,OH,Summit County,7384206,6.4
2157,39155,OH,Trumbull County,2318389,3.2
2158,39157,OH,Tuscarawas County,1077428,0.0
2159,39159,OH,Union County,479058,0.0
2160,39161,OH,Van Wert County,242794,0.0
2161,39163,OH,Vinton County,43303,0.0
2162,39165,OH,Warren County,1862643,1.5
2163,39167,OH,Washington County,658444,0.0
2164,39169,OH,Wayne County,1110221,0.8
2165,39171,OH,Williams County,333850,0.0
2166,39173,OH,Wood County,1522477,0.0
2167,39175,OH,Wyandot County,190247,0.0
2168,40000,,Oklahoma,43095353,3.1
2169,40001,OK,Adair County,108389,0.0
2170,40003,OK,Alfalfa County,33329,0.0
2171,40005,OK,Atoka County,136897,0.0
2172,40007,OK,Beaver County,21953,0.0
2173,40009,OK,Beckham County,523567,0.0
2174,40011,OK,Blaine County,74597,0.0
2175,40013,OK,Bryan County,318757,0.0
2176,40015,OK,Caddo County,234420,0.0
2177,40017,OK,Canadian County,1110668,0.0
2178,40019,OK,Carter County,686909,0.0
2179,40021,OK,Cherokee County,332498,0.0
2180,40023,OK,Choctaw County,118936,0.0
2181,40025,OK,Cimarron County,33241,0.0
2182,40027,OK,Cleveland County,2522273,1.6
2183,40029,OK,Coal County,38082,0.0
2184,40031,OK,Comanche County,1206757,8.4
2185,40033,OK,Cotton County,33465,0.0
2186,40035,OK,Craig County,191694,0.0
2187,40037,OK,Creek County,518275,0.0
2188,40039,OK,Custer County,407481,0.0
2189,40041,OK,Delaware County,292628,0.0
2190,40043,OK,Dewey County,43383,0.0
2191,40045,OK,Ellis County,41218,0.0
2192,40047,OK,Garfield County,737081,0.0
2193,40049,OK,Garvin County,331592,0.0
2194,40051,OK,Grady County,440093,0.0
2195,40053,OK,Grant County,54664,0.0
2196,40055,OK,Greer County,28053,0.0
2197,40057,OK,Harmon County,17679,0.0
2198,40059,OK,Harper County,20983,0.0
2199,40061,OK,Haskell County,131028,0.0
2200,40063,OK,Hughes County,87460,0.0
2201,40065,OK,Jackson County,350157,0.0
2202,40067,OK,Jefferson County,34815,0.0
2203,40069,OK,Johnston County,74913,0.0
2204,40071,OK,Kay County,576407,0.0
2205,40073,OK,Kingfisher County,185164,0.0
2206,40075,OK,Kiowa County,55381,0.0
2207,40077,OK,Latimer County,40497,0.0
2208,40079,OK,Le Flore County,376331,0.0
2209,40081,OK,Lincoln County,161886,0.0
2210,40083,OK,Logan County,275565,0.0
2211,40085,OK,Love County,56379,0.0
2212,40087,OK,McClain County,412967,0.0
2213,40089,OK,McCurtain County,261075,0.0
2214,40091,OK,McIntosh County,266418,0.0
2215,40093,OK,Major County,78779,0.0
2216,40095,OK,Marshall County,126842,0.0
2217,40097,OK,Mayes County,414596,0.0
2218,40099,OK,Murray County,193639,0.0
2219,40101,OK,Muskogee County,904003,4.2
2220,40103,OK,Noble County,86777,0.0
2221,40105,OK,Nowata County,24900,0.0
2222,40107,OK,Okfuskee County,64583,0.0
2223,40109,OK,Oklahoma County,10759969,6.5
2224,40111,OK,Okmulgee County,329490,0.0
2225,40113,OK,Osage County,172087,5.9
2226,40115,OK,Ottawa County,287559,0.0
2227,40117,OK,Pawnee County,82529,0.0
2228,40119,OK,Payne County,818401,0.0
2229,40121,OK,Pittsburg County,606867,0.0
2230,40123,OK,Pontotoc County,408979,0.0
2231,40125,OK,Pottawatomie County,682296,1.4
2232,40127,OK,Pushmataha County,74766,0.0
2233,40129,OK,Roger Mills County,42803,0.0
2234,40131,OK,Rogers County,663785,0.6
2235,40133,OK,Seminole County,192627,0.0
2236,40135,OK,Sequoyah County,362440,0.0
2237,40137,OK,Stephens County,495092,0.0
2238,40139,OK,Texas County,182625,0.0
2239,40141,OK,Tillman County,35829,0.0
2240,40143,OK,Tulsa County,9580670,4.3
2241,40145,OK,Wagoner County,276389,1.5
2242,40147,OK,Washington County,626397,0.0
2243,40149,OK,Washita County,76437,0.0
2244,40151,OK,Woods County,99783,0.0
2245,40153,OK,Woodward County,337409,0.0
2246,41000,,Oregon,50370919,1.2
2247,41001,OR,Baker County,155456,0.0
2248,41003,OR,Benton County,685172,0.0
2249,41005,OR,Clackamas County,5095774,0.6
2250,41007,OR,Clatsop County,604480,0.0
2251,41009,OR,Columbia County,357383,0.0
2252,41011,OR,Coos County,716036,0.0
2253,41013,OR,Crook County,139916,0.0
2254,41015,OR,Curry County,227007,0.0
2255,41017,OR,Deschutes County,2809059,0.3
2256,41019,OR,Douglas County,1169216,0.0
2257,41021,OR,Gilliam County,13474,0.0
2258,41023,OR,Grant County,72523,0.0
2259,41025,OR,Harney County,87576,0.0
2260,41027,OR,Hood River County,293665,1.7
2261,41029,OR,Jackson County,3422363,0.0
2262,41031,OR,Jefferson County,165302,0.0
2263,41033,OR,Josephine County,1024331,0.0
2264,41035,OR,Klamath County,788445,1.2
2265,41037,OR,Lake County,52050,0.0
2266,41039,OR,Lane County,4452231,0.6
2267,41041,OR,Lincoln County,559591,0.0
2268,41043,OR,Linn County,1158963,0.0
2269,41045,OR,Malheur County,484644,0.0
2270,41047,OR,Marion County,4016561,0.6
2271,41049,OR,Morrow County,17401,0.0
2272,41051,OR,Multnomah County,9868453,3.0
2273,41053,OR,Polk County,375062,0.0
2274,41055,OR,Sherman County,56043,0.0
2275,41057,OR,Tillamook County,224903,0.0
2276,41059,OR,Umatilla County,763606,0.0
2277,41061,OR,Union County,333760,0.0
2278,41063,OR,Wallowa County,82730,0.0
2279,41065,OR,Wasco County,381866,0.0
2280,41067,OR,Washington County,8754390,0.0
2281,41069,OR,Wheeler County,10357,0.0
2282,41071,OR,Yamhill County,951130,0.0
2283,42000,,Pennsylvania,166842778,4.6
2284,42001,PA,Adams County,832377,0.0
2285,42003,PA,Allegheny County,20075411,5.2
2286,42005,PA,Armstrong County,532139,0.0
2287,42007,PA,Beaver County,1555258,3.0
2288,42009,PA,Bedford County,581577,0.0
2289,42011,PA,Berks County,4953210,3.4
2290,42013,PA,Blair County,2038719,0.0
2291,42015,PA,Bradford County,727813,0.0
2292,42017,PA,Bucks County,13089805,1.5
2293,42019,PA,Butler County,2527258,0.0
2294,42021,PA,Cambria County,1626462,1.0
2295,42023,PA,Cameron County,29606,0.0
2296,42025,PA,Carbon County,483916,2.0
2297,42027,PA,Centre County,1604290,0.8
2298,42029,PA,Chester County,11338422,2.3
2299,42031,PA,Clarion County,421097,0.0
2300,42033,PA,Clearfield County,1150136,0.0
2301,42035,PA,Clinton County,520692,0.0
2302,42037,PA,Columbia County,826209,0.0
2303,42039,PA,Crawford County,877346,0.0
2304,42041,PA,Cumberland County,3684912,1.5
2305,42043,PA,Dauphin County,3869515,7.9
2306,42045,PA,Delaware County,6358447,8.4
2307,42047,PA,Elk County,291195,0.0
2308,42049,PA,Erie County,3428421,3.2
2309,42051,PA,Fayette County,1535518,1.5
2310,42053,PA,Forest County,19250,0.0
2311,42055,PA,Franklin County,1749971,0.0
2312,42057,PA,Fulton County,101400,0.0
2313,42059,PA,Greene County,432778,0.0
2314,42061,PA,Huntingdon County,363191,0.0
2315,42063,PA,Indiana County,1278987,0.0
2316,42065,PA,Jefferson County,477351,0.0
2317,42067,PA,Juniata County,197576,0.0
2318,42069,PA,Lackawanna County,3178821,0.7
2319,42071,PA,Lancaster County,6542276,1.6
2320,42073,PA,Lawrence County,949636,0.0
2321,42075,PA,Lebanon County,1488641,0.0
2322,42077,PA,Lehigh County,5081208,4.6
2323,42079,PA,Luzerne County,5223747,1.0
2324,42081,PA,Lycoming County,1458361,0.0
2325,42083,PA,McKean County,422296,0.0
2326,42085,PA,Mercer County,1441622,0.0
2327,42087,PA,Mifflin County,526069,0.0
2328,42089,PA,Monroe County,2014874,6.4
2329,42091,PA,Montgomery County,15151273,3.3
2330,42093,PA,Montour County,156857,0.0
2331,42095,PA,Northampton County,3405008,3.2
2332,42097,PA,Northumberland County,797025,0.0
2333,42099,PA,Perry County,393394,0.0
2334,42101,PA,Philadelphia County,11167787,22.5
2335,42103,PA,Pike County,401092,4.6
2336,42105,PA,Potter County,138427,0.0
2337,42107,PA,Schuylkill County,1317896,0.6
2338,42109,PA,Snyder County,566335,0.0
2339,42111,PA,Somerset County,764746,0.0
2340,42113,PA,Sullivan County,44996,0.0
2341,42115,PA,Susquehanna County,403593,0.0
2342,42117,PA,Tioga County,413451,0.0
2343,42119,PA,Union County,372075,0.0
2344,42121,PA,Venango County,594243,0.0
2345,42123,PA,Warren County,485347,0.0
2346,42125,PA,Washington County,2283225,0.0
2347,42127,PA,Wayne County,692267,0.0
2348,42129,PA,Westmoreland County,4154689,1.2
2349,42131,PA,Wyoming County,288579,0.0
2350,42133,PA,York County,4942667,0.0
2351,44000,,Rhode Island,12286485,3.3
2352,44001,RI,Bristol County,295711,0.0
2353,44003,RI,Kent County,3242897,0.6
2354,44005,RI,Newport County,1096241,1.7
2355,44007,RI,Providence County,5924945,5.5
2356,44009,RI,Washington County,1726691,0.7
2357,45000,,South Carolina,54298410,12.1
2358,45001,SC,Abbeville County,71936,19.1
2359,45003,SC,Aiken County,1599845,11.2
2360,45005,SC,Allendale County,32596,0.0
2361,45007,SC,Anderson County,2004732,5.7
2362,45009,SC,Bamberg County,102813,0.0
2363,45011,SC,Barnwell County,169135,20.8
2364,45013,SC,Beaufort County,2255071,7.4
2365,45015,SC,Berkeley County,1552266,13.4
2366,45017,SC,Calhoun County,66836,0.0
2367,45019,SC,Charleston County,6320992,9.9
2368,45021,SC,Cherokee County,718119,0.0
2369,45023,SC,Chester County,210872,0.0
2370,45025,SC,Chesterfield County,298054,15.7
2371,45027,SC,Clarendon County,296362,30.1
2372,45029,SC,Colleton County,419700,20.4
2373,45031,SC,Darlington County,527471,0.0
2374,45033,SC,Dillon County,381709,0.0
2375,45035,SC,Dorchester County,879527,15.6
2376,45037,SC,Edgefield County,120262,0.0
2377,45039,SC,Fairfield County,216197,32.6
2378,45041,SC,Florence County,2237935,19.0
2379,45043,SC,Georgetown County,702159,9.9
2380,45045,SC,Greenville County,6036638,7.8
2381,45047,SC,Greenwood County,774268,13.3
2382,45049,SC,Hampton County,150702,29.8
2383,45051,SC,Horry County,4967238,4.7
2384,45053,SC,Jasper County,400765,26.8
2385,45055,SC,Kershaw County,577695,0.0
2386,45057,SC,Lancaster County,587872,9.3
2387,45059,SC,Laurens County,370058,12.1
2388,45061,SC,Lee County,154589,0.0
2389,45063,SC,Lexington County,3666090,5.5
2390,45065,SC,McCormick County,34750,28.7
2391,45067,SC,Marion County,269937,18.4
2392,45069,SC,Marlboro County,158984,0.0
2393,45071,SC,Newberry County,369861,0.0
2394,45073,SC,Oconee County,743455,2.6
2395,45075,SC,Orangeburg County,1007038,35.2
2396,45077,SC,Pickens County,1153530,4.9
2397,45079,SC,Richland County,4367658,23.1
2398,45081,SC,Saluda County,73369,13.2
2399,45083,SC,Spartanburg County,3638406,7.1
2400,45085,SC,Sumter County,1021525,23.5
2401,45087,SC,Union County,192164,17.7
2402,45089,SC,Williamsburg County,224573,36.5
2403,45091,SC,York County,2172656,8.7
2404,46000,,South Dakota,12266218,0.3
2405,46003,SD,Aurora County,38083,0.0
2406,46005,SD,Beadle County,245785,0.0
2407,46007,SD,Bennett County,23956,0.0
2408,46009,SD,Bon Homme County,40723,0.0
2409,46011,SD,Brookings County,338220,0.0
2410,46013,SD,Brown County,692230,0.0
2411,46015,SD,Brule County,78462,0.0
2412,46017,SD,Buffalo County,0,0.0
2413,46019,SD,Butte County,108937,0.0
2414,46021,SD,Campbell County,3906,0.0
2415,46023,SD,Charles Mix County,82107,0.0
2416,46025,SD,Clark County,21034,0.0
2417,46027,SD,Clay County,140095,0.0
2418,46029,SD,Codington County,560668,0.0
2419,46031,SD,Corson County,10591,0.0
2420,46033,SD,Custer County,51478,0.0
2421,46035,SD,Davison County,436178,0.0
2422,46037,SD,Day County,50954,0.0
2423,46039,SD,Deuel County,36353,0.0
2424,46041,SD,Dewey County,23806,0.0
2425,46043,SD,Douglas County,22468,0.0
2426,46045,SD,Edmunds County,39685,0.0
2427,46047,SD,Fall River County,68727,0.0
2428,46049,SD,Faulk County,20325,0.0
2429,46051,SD,Grant County,99804,0.0
2430,46053,SD,Gregory County,52969,0.0
2431,46055,SD,Haakon County,23945,0.0
2432,46057,SD,Hamlin County,49099,0.0
2433,46059,SD,Hand County,30290,0.0
2434,46061,SD,Hanson County,5967,0.0
2435,46063,SD,Harding County,8696,0.0
2436,46065,SD,Hughes County,262349,0.0
2437,46067,SD,Hutchinson County,74049,0.0
2438,46069,SD,Hyde County,37513,0.0
2439,46071,SD,Jackson County,29109,0.0
2440,46073,SD,Jerauld County,20503,0.0
2441,46075,SD,Jones County,23030,0.0
2442,46077,SD,Kingsbury County,34146,0.0
2443,46079,SD,Lake County,134741,0.0
2444,46081,SD,Lawrence County,435072,0.0
2445,46083,SD,Lincoln County,444437,0.0
2446,46085,SD,Lyman County,69000,0.0
2447,46087,SD,McCook County,43532,0.0
2448,46089,SD,McPherson County,15698,0.0
2449,46091,SD,Marshall County,48196,0.0
2450,46093,SD,Meade County,194275,0.0
2451,46095,SD,Mellette County,9280,0.0
2452,46097,SD,Miner County,10679,0.0
2453,46099,SD,Minnehaha County,3823826,0.0
2454,46101,SD,Moody County,38279,0.0
2455,46103,SD,Pennington County,1967791,0.0
2456,46105,SD,Perkins County,28156,0.0
2457,46107,SD,Potter County,26799,0.0
2458,46109,SD,Roberts County,81013,0.0
2459,46111,SD,Sanborn County,6731,0.0
2460,46113,SD,Shannon County,39229,0.0
2461,46115,SD,Spink County,41083,0.0
2462,46117,SD,Stanley County,30697,0.0
2463,46119,SD,Sully County,31341,0.0
2464,46121,SD,Todd County,39515,0.0
2465,46123,SD,Tripp County,88362,0.0
2466,46125,SD,Turner County,52391,0.0
2467,46127,SD,Union County,304153,0.0
2468,46129,SD,Walworth County,74782,0.0
2469,46135,SD,Yankton County,293043,0.0
2470,46137,SD,Ziebach County,0,0.0
2471,47000,,Tennessee,77547291,8.4
2472,47001,TN,Anderson County,907783,0.0
2473,47003,TN,Bedford County,340609,0.0
2474,47005,TN,Benton County,136843,0.0
2475,47007,TN,Bledsoe County,30486,0.0
2476,47009,TN,Blount County,1551134,0.0
2477,47011,TN,Bradley County,1164641,0.0
2478,47013,TN,Campbell County,361821,0.0
2479,47015,TN,Cannon County,53596,0.0
2480,47017,TN,Carroll County,188945,0.0
2481,47019,TN,Carter County,461274,0.0
2482,47021,TN,Cheatham County,238792,1.1
2483,47023,TN,Chester County,117681,0.0
2484,47025,TN,Claiborne County,155854,0.0
2485,47027,TN,Clay County,37286,0.0
2486,47029,TN,Cocke County,326897,0.0
2487,47031,TN,Coffee County,790849,1.8
2488,47033,TN,Crockett County,65024,0.0
2489,47035,TN,Cumberland County,596983,0.0
2490,47037,TN,Davidson County,10581843,11.1
2491,47039,TN,Decatur County,98877,0.0
2492,47041,TN,DeKalb County,119410,0.0
2493,47043,TN,Dickson County,605859,2.4
2494,47045,TN,Dyer County,514056,0.0
2495,47047,TN,Fayette County,126612,15.3
2496,47049,TN,Fentress County,140548,0.0
2497,47051,TN,Franklin County,343584,0.0
2498,47053,TN,Gibson County,438966,0.0
2499,47055,TN,Giles County,313287,2.6
2500,47057,TN,Grainger County,79483,0.0
2501,47059,TN,Greene County,681959,0.0
2502,47061,TN,Grundy County,67509,0.0
2503,47063,TN,Hamblen County,1055016,0.0
2504,47065,TN,Hamilton County,4865677,9.3
2505,47067,TN,Hancock County,24369,0.0
2506,47069,TN,Hardeman County,158797,0.0
2507,47071,TN,Hardin County,313661,0.0
2508,47073,TN,Hawkins County,286874,0.0
2509,47075,TN,Haywood County,180636,0.0
2510,47077,TN,Henderson County,279627,3.3
2511,47079,TN,Henry County,404167,0.0
2512,47081,TN,Hickman County,76884,0.0
2513,47083,TN,Houston County,33434,0.0
2514,47085,TN,Humphreys County,181921,0.0
2515,47087,TN,Jackson County,27779,0.0
2516,47089,TN,Jefferson County,554331,0.0
2517,47091,TN,Johnson County,93196,0.0
2518,47093,TN,Knox County,8209407,4.9
2519,47095,TN,Lake County,19529,0.0
2520,47097,TN,Lauderdale County,151836,6.2
2521,47099,TN,Lawrence County,380971,0.0
2522,47101,TN,Lewis County,132793,0.0
2523,47103,TN,Lincoln County,366545,0.0
2524,47105,TN,Loudon County,435619,0.0
2525,47107,TN,McMinn County,561286,1.8
2526,47109,TN,McNairy County,194653,0.0
2527,47111,TN,Macon County,167327,0.0
2528,47113,TN,Madison County,1696459,14.1
2529,47115,TN,Marion County,286563,0.0
2530,47117,TN,Marshall County,269685,0.0
2531,47119,TN,Maury County,898300,6.0
2532,47121,TN,Meigs County,29829,0.0
2533,47123,TN,Monroe County,453016,0.0
2534,47125,TN,Montgomery County,1877647,8.0
2535,47127,TN,Moore County,16325,0.0
2536,47129,TN,Morgan County,58482,0.0
2537,47131,TN,Obion County,403505,0.0
2538,47133,TN,Overton County,110652,0.0
2539,47135,TN,Perry County,24286,0.0
2540,47137,TN,Pickett County,23632,0.0
2541,47139,TN,Polk County,67693,0.0
2542,47141,TN,Putnam County,1193021,0.0
2543,47143,TN,Rhea County,250814,0.0
2544,47145,TN,Roane County,436400,0.0
2545,47147,TN,Robertson County,627764,1.9
2546,47149,TN,Rutherford County,2804294,6.1
2547,47151,TN,Scott County,159566,0.0
2548,47153,TN,Sequatchie County,105293,0.0
2549,47155,TN,Sevier County,1641080,0.0
2550,47157,TN,Shelby County,11932863,30.9
2551,47159,TN,Smith County,117776,0.0
2552,47161,TN,Stewart County,63737,0.0
2553,47163,TN,Sullivan County,2026276,0.0
2554,47165,TN,Sumner County,1300149,3.2
2555,47167,TN,Tipton County,404163,9.4
2556,47169,TN,Trousdale County,41695,0.0
2557,47171,TN,Unicoi County,119502,0.0
2558,47173,TN,Union County,60543,0.0
2559,47175,TN,Van Buren County,9185,0.0
2560,47177,TN,Warren County,373696,1.1
2561,47179,TN,Washington County,1869147,2.0
2562,47181,TN,Wayne County,66626,0.0
2563,47183,TN,Weakley County,265377,0.0
2564,47185,TN,White County,195438,0.0
2565,47187,TN,Williamson County,3306994,2.2
2566,47189,TN,Wilson County,1164992,3.7
2567,48000,,Texas,311334781,7.1
2568,48001,TX,Anderson County,495496,0.0
2569,48003,TX,Andrews County,98318,0.0
2570,48005,TX,Angelina County,1174060,0.0
2571,48007,TX,Aransas County,241543,0.0
2572,48009,TX,Archer County,39354,0.0
2573,48011,TX,Armstrong County,2361,0.0
2574,48013,TX,Atascosa County,362861,0.0
2575,48015,TX,Austin County,234178,0.0
2576,48017,TX,Bailey County,41726,0.0
2577,48019,TX,Bandera County,76525,0.0
2578,48021,TX,Bastrop County,684655,0.0
2579,48023,TX,Baylor County,27120,0.0
2580,48025,TX,Bee County,247136,2.1
2581,48027,TX,Bell County,3349957,9.1
2582,48029,TX,Bexar County,22815281,3.8
2583,48031,TX,Blanco County,50592,0.0
2584,48033,TX,Borden County,0,0.0
2585,48035,TX,Bosque County,106512,0.0
2586,48037,TX,Bowie County,1535383,10.9
2587,48039,TX,Brazoria County,2958757,9.2
